21:14:52.139 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\CoverageWindow\IncludedAssembliesTreeView.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\CoverageWindow\PathFilterType.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\CoverageWindow\PathsToAddHandler.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\CoverageWindow\PathsToRemoveDropDownMenu.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\CoverageWindow.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\Filtering\AssemblyFiltering.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\Filtering\PathFiltering.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\Filtering.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\ICoverageReporter.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\ICoverageReporterFilter.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\Logging\LogVerbosityLevel.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\Logging\ResultsLogger.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\Logging.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\ReportGenerator\CoverageReportGenerator.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\ReportGenerator\ReportGeneratorStyles.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\ReportGenerator.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\Utils\CoverageUtils.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\Utils.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\lib\ReportGenerator\ReportGeneratorMerged.dll.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\lib\ReportGenerator.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\lib.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\LICENSE.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\package.json.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\README.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Third Party Notices.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\CodeCoverage.Editor.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\Compatibility\Compatibility.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\CoverageFormats\OpenCover\Model\Model.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.816 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.testtools.codecoverage@1.0.1\Editor\CoverageFormats\OpenCover\Mono.Reflection\Reflection.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.817 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "FlushChanges::OnProviderChanged"  time=1ms
21:15:20.817 |V| UnityExternalFilesModuleProcessor| :1                 | Flushing 170 PSI source file changes
21:15:20.818 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "FlushChanges::OnProviderChanged" 
21:15:20.818 |V| PsiCaches                     | :1                 | <PsiCaches.FileChanges> 170
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\CHANGELOG.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Gizmos\TMP - Dropdown Icon.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Gizmos\TMP - Font Asset Icon.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Gizmos\TMP - Input Field Icon.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Gizmos\TMP - Sprite Asset Icon.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Gizmos\TMP - Text Component Icon.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Gizmos.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Shaders\TMP_Properties.cginc.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Shaders\TMP_SDF Internal Editor.shader.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Shaders\TMP_SDF_SSD.cginc.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Shaders.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignBaseLine.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignBaseLine_Light.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignBottom.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignBottom_Light.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignCapLine.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignCapLine_Light.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignCenter.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignCenterGeo.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignCenterGeo_Light.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignCenter_Light.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignFlush.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignFlush_Light.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignJustified.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
21:15:20.819 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.textmeshpro@3.0.6\Editor Resources\Textures\btn_AlignJustified_Light.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
