23:35:04.189 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\NesterStateTransitionAnalyser.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\NesterStateTransitionDescriptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\NesterStateTransitionEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\NesterStateTransitionWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\StateTransitionAnalyser.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\StateTransitionDescription.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\StateTransitionDescriptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\StateTransitionEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\StateTransitionWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\TriggerStateTransitionWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Unity.VisualScripting.State.Editor.asmdef.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\Constant_16x.ai.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\EnumItem_16x.ai.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\Events.afphoto.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\ExtensionMethod_16x.ai.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\Field_16x.ai.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\FlowPorts_12x.afphoto.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\FlowPorts_12x.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\FlowPorts_24x.afphoto.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\FlowPorts_24x.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\GraphGroup.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\Icons_16x_72dpi.afphoto.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\Icons_16x_72dpi.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\Icons_32x_72dpi.afphoto.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\Icons_32x_72dpi.psd.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\Method_16x.ai.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\Namespace_16x.ai.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\SetupSelector.afphoto.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\Source.afphoto.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\Structure_16x.ai.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics\Variables.afphoto.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Graphics.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\LICENSE.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\package.json.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\README.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\Cloner.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\Cloners\AnimationCurveCloner.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\Cloners\ArrayCloner.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\Cloners\DictionaryCloner.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\Cloners\EnumerableCloner.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\Cloners\FakeSerializationCloner.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\Cloners\FieldsCloner.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\Cloners\ListCloner.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\Cloners\ReflectedCloner.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\Cloners.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\Cloning.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\CloningContext.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\ICloner.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning\ISpecifiesCloner.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Cloning.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Collections\AotDictionary.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Runtime\VisualScripting.Core\Collections\AotList.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
